state,period,year,unemployment_rate,qty_unemployed,qty_employed,labour_force
Michigan,M04,2005,6.6,335036,4706104,5041140
Michigan,M03,2005,7.5,377498,4673024,5050522
Michigan,M02,2005,7.8,391665,4656936,5048601
Michigan,M01,2005,7.5,376553,4632351,5008904
Michigan,M12,2004,7.0,353460,4716710,5070170
Michigan,M11,2004,6.7,342250,4746279,5088529
Michigan,M10,2004,6.5,327611,4747530,5075141
Michigan,M09,2004,6.5,327581,4722059,5049640
Michigan,M08,2004,6.7,340086,4749571,5089657
Michigan,M07,2004,8.0,409868,4726354,5136222
Michigan,M06,2004,7.4,379370,4740745,5120115
Michigan,M05,2004,6.8,344477,4712755,5057232
Michigan,M04,2004,6.4,318453,4669502,4987955
Michigan,M03,2004,7.8,393130,4651773,5044903
Michigan,M02,2004,7.4,369275,4652841,5022116
Michigan,M01,2004,7.5,375863,4630977,5006840
Michigan,M12,2003,6.4,320292,4699058,5019350
Michigan,M11,2003,6.3,317392,4713853,5031245
Michigan,M10,2003,6.5,326384,4706346,5032730
Michigan,M09,2003,6.9,345761,4668742,5014503
Michigan,M08,2003,7.1,360185,4686536,5046721
Michigan,M07,2003,8.3,419732,4663007,5082739
Michigan,M06,2003,8.0,411194,4705383,5116577
Michigan,M05,2003,7.2,361863,4670063,5031926
Michigan,M04,2003,7.0,349823,4631399,4981222
Michigan,M03,2003,7.6,379856,4627237,5007093
Michigan,M02,2003,7.4,372434,4627832,5000266
Michigan,M01,2003,7.3,364161,4605780,4969941
Michigan,M12,2002,6.1,306836,4683931,4990767
Michigan,M11,2002,5.7,282803,4699730,4982533
Michigan,M10,2002,5.2,261859,4736318,4998177
Michigan,M09,2002,5.3,266248,4730243,4996491
Michigan,M08,2002,5.8,292442,4732781,5025223
Michigan,M07,2002,7.0,357226,4711153,5068379
Michigan,M06,2002,6.7,341598,4738142,5079740
Michigan,M05,2002,6.1,306532,4718109,5024641
Michigan,M04,2002,6.2,307336,4670226,4977562
Michigan,M03,2002,7.1,358131,4677809,5035940
Michigan,M02,2002,6.7,337731,4689469,5027200
Michigan,M01,2002,7.2,358158,4640881,4999039
Michigan,M12,2001,6.0,304654,4756458,5061112
Michigan,M11,2001,5.7,287043,4781472,5068515
Michigan,M10,2001,5.1,259226,4815822,5075048
Michigan,M09,2001,4.8,242395,4827741,5070136
Michigan,M08,2001,5.1,258346,4848921,5107267
Michigan,M07,2001,5.5,283569,4885317,5168886
Michigan,M06,2001,5.1,266101,4911818,5177919
Michigan,M05,2001,4.6,235787,4898401,5134188
Michigan,M04,2001,4.6,233331,4871075,5104406
Michigan,M03,2001,5.4,277526,4894426,5171952
Michigan,M02,2001,5.1,261040,4889336,5150376
Michigan,M01,2001,5.3,274891,4874776,5149667
Michigan,M12,2000,3.7,192053,4989768,5181821
Michigan,M11,2000,3.4,176710,4979867,5156577
Michigan,M10,2000,3.1,157381,4980574,5137955
Michigan,M09,2000,3.4,173867,4949657,5123524
Michigan,M08,2000,3.7,193610,4982716,5176326
Michigan,M07,2000,4.6,238399,4976068,5214467
Michigan,M06,2000,3.8,200618,5025024,5225642
Michigan,M05,2000,3.4,173681,4986696,5160377
Michigan,M04,2000,2.9,149895,4980987,5130882
Michigan,M03,2000,3.8,197859,4966711,5164570
Michigan,M02,2000,3.7,189195,4962882,5152077
Michigan,M01,2000,3.8,194160,4934915,5129075
Puerto Rico,M12,2016,12.0,136773,1002225,1138998
Puerto Rico,M11,2016,11.0,121705,989363,1111068
Puerto Rico,M10,2016,12.5,137831,964899,1102730
Puerto Rico,M09,2016,13.1,146222,972925,1119147
Puerto Rico,M08,2016,12.0,133047,973718,1106765
Puerto Rico,M07,2016,12.5,140449,984749,1125198
Puerto Rico,M06,2016,10.8,119781,988611,1108392
Puerto Rico,M05,2016,11.3,127305,1003547,1130852
Puerto Rico,M04,2016,11.3,127927,999521,1127448
Puerto Rico,M03,2016,12.2,137705,989277,1126982
Puerto Rico,M02,2016,11.6,131565,1002230,1133795
Puerto Rico,M01,2016,11.2,125139,996905,1122044
Puerto Rico,M12,2015,10.3,117829,1022253,1140082
Puerto Rico,M11,2015,11.7,131969,994868,1126837
Puerto Rico,M10,2015,14.1,161397,980713,1142110
Puerto Rico,M09,2015,12.2,136521,985775,1122296
Puerto Rico,M08,2015,12.4,137328,973245,1110573
Puerto Rico,M07,2015,11.2,123076,980507,1103583
Puerto Rico,M06,2015,12.6,140095,970469,1110564
Puerto Rico,M05,2015,12.3,136198,966649,1102847
Puerto Rico,M04,2015,12.6,140447,973060,1113507
Puerto Rico,M03,2015,12.5,142282,993664,1135946
Puerto Rico,M02,2015,11.2,126545,1000627,1127172
Puerto Rico,M01,2015,10.8,122366,1009897,1132263
Puerto Rico,M12,2014,12.1,136051,992502,1128553
Puerto Rico,M11,2014,13.6,154028,978078,1132106
Puerto Rico,M10,2014,13.7,154479,971779,1126258
Puerto Rico,M09,2014,15.1,168769,949567,1118336
Puerto Rico,M08,2014,15.3,173624,958682,1132306
Puerto Rico,M07,2014,13.9,156586,966155,1122741
Puerto Rico,M06,2014,12.8,144367,979405,1123772
Puerto Rico,M05,2014,13.7,153979,972982,1126961
Puerto Rico,M04,2014,13.4,152160,979377,1131537
Puerto Rico,M03,2014,14.2,162490,983093,1145583
Puerto Rico,M02,2014,14.6,168255,984869,1153124
Puerto Rico,M01,2014,14.4,168897,1001067,1169964
Puerto Rico,M12,2013,15.4,180453,992861,1173314
Puerto Rico,M11,2013,14.1,164170,1004041,1168211
Puerto Rico,M10,2013,14.7,171363,992893,1164256
Puerto Rico,M09,2013,15.1,175232,984591,1159823
Puerto Rico,M08,2013,14.9,174162,990978,1165140
Puerto Rico,M07,2013,14.7,171505,997631,1169136
Puerto Rico,M06,2013,13.8,160478,999791,1160269
Puerto Rico,M05,2013,13.5,155952,997740,1153692
Puerto Rico,M04,2013,13.0,149646,998744,1148390
Puerto Rico,M03,2013,13.5,156450,1003984,1160434
Puerto Rico,M02,2013,13.9,162959,1012427,1175386
Puerto Rico,M01,2013,14.9,178884,1018679,1197563
Puerto Rico,M12,2012,13.6,162049,1026308,1188357
Puerto Rico,M11,2012,13.5,159892,1025311,1185203
Puerto Rico,M10,2012,14.5,171498,1013086,1184584
Puerto Rico,M09,2012,14.3,168175,1009668,1177843
Puerto Rico,M08,2012,14.4,170495,1011437,1181932
Puerto Rico,M07,2012,15.1,182333,1022746,1205079
Puerto Rico,M06,2012,14.2,169662,1028870,1198532
Puerto Rico,M05,2012,13.7,163681,1030775,1194456
Puerto Rico,M04,2012,14.5,172403,1013178,1185581
Puerto Rico,M03,2012,15.1,181560,1019073,1200633
Puerto Rico,M02,2012,15.2,183415,1026179,1209594
Puerto Rico,M01,2012,15.5,189585,1030018,1219603
Puerto Rico,M12,2011,13.4,163741,1053875,1217616
Puerto Rico,M11,2011,15.4,187576,1027353,1214929
Puerto Rico,M10,2011,16.5,201097,1017332,1218429
